code,name,close,score,alpha20,volRatio,atrPct,flow,buyLimit,stopLoss,target,rr
002181,粤 传 媒,10.29,100,0.13857645024142617,2.3264569324891538,0.04657781479938915,0.05039684447783621,10.29,9.66,12.14,2.92
600596,新安股份,12.08,96,0.13179895332391744,1.613142216054708,0.037192526017029326,-0.08706786171574904,12.08,11.23,18.39,7.46
600589,大位科技,8.37,96,0.05077991775942725,1.5204438085872582,0.0494111623143881,0.009867581047381547,8.37,8.24,8.68,2.44
600776,东方通信,13.33,96,0.06556038324411828,1.7474991134939815,0.035687493301896904,0.03309321705426357,13.33,13.01,13.96,1.96
300917,特发服务,29.92,95,0.155428592457326,1.283400945212415,0.07321906035141326,0.03842520161290323,29.92,28.73,35.22,4.47
