code,name,close,score,alpha20,volRatio,atrPct,flow,buyLimit,stopLoss,target,rr
002192,融捷股份,73.69,100,0.15626187212747644,1.5672963989633202,0.05312796851675944,-0.005248457655636568,73.69,71.12,79.76,2.37
600531,豫光金铅,13.95,100,0.2016990102641527,1.2475880221128144,0.04930875576036867,0.02277561669829222,13.95,13.66,14.7,2.55
601020,华钰矿业,22.63,100,0.18091629721449065,1.2489862413217239,0.054321065589293616,0.04652374839537869,22.63,22.21,24.02,3.28
301662,宏工科技,74.4,100,0.08779118703240685,1.5633506302551203,0.05557795698924734,-0.06790516351118761,74.4,71.32,79.28,1.59
000796,凯撒旅业,4.25,100,0.12170360352611875,1.900642349024338,0.03378151260504202,0.0072887029288702925,4.25,4.02,4.65,1.71
